proxy,status,location,real_location,error
http://210.1.70.22:8085,0,Asia/Manila,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b2c80>, 'Connection to 210.1.70.22 timed out. (connect timeout=5)')))"
http://35.209.198.222:80,0,America/Chicago,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b27d0>, 'Connection to 35.209.198.222 timed out. (connect timeout=5)')))"
http://201.234.196.106:9443,0,America/Guayaquil,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b2d10>, 'Connection to 201.234.196.106 timed out. (connect timeout=5)')))"
http://188.132.221.51:8080,0,Europe/Istanbul,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7188640>, 'Connection to 188.132.221.51 timed out. (connect timeout=5)')))"
socks4://177.149.14.83:28769,0,America/Sao_Paulo,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b716d6c0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://114.80.40.130:3081,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b718b250>, 'Connection to 114.80.40.130 timed out. (connect timeout=5)')))"
http://43.230.129.54:3333,0,Asia/Makassar,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7105a50>, 'Connection to 43.230.129.54 timed out. (connect timeout=5)')))"
http://84.214.150.146:8080,0,Europe/Oslo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bc310>, 'Connection to 84.214.150.146 timed out. (connect timeout=5)')))"
socks4://171.237.58.177:10009,0,Asia/Bangkok,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by NewConnectionError('<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b718bc40>: Failed to establish a new connection: [Errno 111] Connection refused'))"
http://121.146.44.212:3092,0,Asia/Seoul,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bd810>, 'Connection to 121.146.44.212 timed out. (connect timeout=5)')))"
http://124.83.51.94:8082,0,Asia/Manila,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bc8b0>, 'Connection to 124.83.51.94 timed out. (connect timeout=5)')))"
http://37.182.79.112:8080,0,Europe/Rome,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b3d00>, 'Connection to 37.182.79.112 timed out. (connect timeout=5)')))"
http://196.1.95.124:80,0,Africa/Dakar,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b0340>, 'Connection to 196.1.95.124 timed out. (connect timeout=5)')))"
socks4://5.212.113.206:3128,0,Asia/Tehran,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71b2590>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://67.43.236.20:24463,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b7128250>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://121.227.118.184:8089,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b716fe50>, 'Connection to 121.227.118.184 timed out. (connect timeout=5)')))"
socks4://212.83.143.151:51006,0,Europe/Paris,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7106740>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://1.94.31.35:8888,0,Asia/Shanghai,Failed,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
http://81.169.213.169:8888,0,Europe/Berlin,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://181.174.115.9:1994,0,America/Guatemala,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b718b700>, 'Connection to 181.174.115.9 timed out. (connect timeout=5)')))"
socks4://160.251.105.59:12746,0,Asia/Tokyo,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b7148490>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://8.215.105.127:7777,0,Asia/Jakarta,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://180.191.23.221:8081,0,Asia/Manila,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b2a10>, 'Connection to 180.191.23.221 timed out. (connect timeout=5)')))"
http://54.38.181.125:80,0,Europe/Paris,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://125.87.88.251:2324,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b2110>, 'Connection to 125.87.88.251 timed out. (connect timeout=5)')))"
http://180.178.103.67:8213,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7149d80>, 'Connection to 180.178.103.67 timed out. (connect timeout=5)')))"
http://67.43.228.251:30327,0,America/Toronto,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b716f0d0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://106.42.30.243:82,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 400 Bad Request')))"
http://8.219.229.53:59394,0,Asia/Singapore,Failed,"ConnectionError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1007)')))"
http://196.204.83.232:1981,0,Africa/Cairo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b71d0310>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://8.219.229.53:13,0,Asia/Singapore,Failed,"ConnectionError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1007)')))"
http://147.182.180.242:80,0,America/New_York,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7104cd0>, 'Connection to 147.182.180.242 timed out. (connect timeout=5)')))"
http://27.147.131.41:58080,0,Asia/Dhaka,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 404 Not Found')))"
socks4://184.178.172.14:4145,0,America/New_York,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1007)')))"
socks4://43.152.112.135:12966,0,Asia/Singapore,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71b1240>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
socks4://79.137.80.230:7080,0,Europe/Paris,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b67bdcf0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://8.211.195.173:8443,0,Europe/London,Failed,"ConnectionError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1007)')))"
socks4://177.12.176.250:4153,0,America/Sao_Paulo,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b718a050>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://67.220.66.158:3128,0,Europe/Madrid,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b718bf10>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://190.120.251.253:8989,0,America/Caracas,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b2bc0>, 'Connection to 190.120.251.253 timed out. (connect timeout=5)')))"
http://121.227.118.148:8089,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67be4a0>, 'Connection to 121.227.118.148 timed out. (connect timeout=5)')))"
http://103.154.77.227:89,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bda20>, 'Connection to 103.154.77.227 timed out. (connect timeout=5)')))"
socks4://49.13.165.213:56528,0,Europe/Berlin,Failed,"ConnectionError: SOCKSHTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ConnectTimeoutError(<urllib3.contrib.socks.SOCKSHTTPSConnection object at 0x7166b71d06d0>, 'Connection to ipinfo.io timed out. (connect timeout=5)'))"
http://222.190.122.164:63000,0,Asia/Shanghai,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b03d0>, 'Connection to 222.190.122.164 timed out. (connect timeout=5)')))"
http://77.232.128.191:80,0,Europe/Moscow,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bed70>, 'Connection to 77.232.128.191 timed out. (connect timeout=5)')))"
http://36.37.163.254:8080,0,Asia/Phnom_Penh,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bde40>, 'Connection to 36.37.163.254 timed out. (connect timeout=5)')))"
http://210.79.146.106:8085,0,Asia/Jakarta,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b71b0910>, 'Connection to 210.79.146.106 timed out. (connect timeout=5)')))"
http://47.91.104.88:3128,0,Asia/Dubai,Failed,"TimeoutError: HTTPSConnectionPool(host='ipinfo.io', port=443): Read timed out. (read timeout=5)"
http://181.198.11.204:8889,0,America/Guayaquil,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b7188a00>, 'Connection to 181.198.11.204 timed out. (connect timeout=5)')))"
http://177.54.147.174:3128,0,America/Sao_Paulo,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7166b71b34c0>: Failed to establish a new connection: [Errno 111] Connection refused')))"
http://103.41.33.169:58080,200,Asia/Kolkata,Asia/Kolkata,
http://85.15.21.102:8080,0,Asia/Tehran,Failed,"ProxyError: HTTPSConnectionPool(host='ipinfo.io', port=443): Max retries exceeded with url: /json (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7166b67bd450>, 'Connection to 85.15.21.102 timed out. (connect timeout=5)')))"
